ns1:ID;id2;ns3:Name;value;ns3:Description
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);60000000000;Муниципальные образования Ростовской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);61000000000;Муниципальные образования Рязанской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);58000000000;Муниципальные образования Псковской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);57000000000;Муниципальные образования Пермского края
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);56000000000;Муниципальные образования Пензенской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);57800000000;Муниципальные районы и городские округа Пермского края, входящие в состав Коми-Пермяцкого округа
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);75000000000;Муниципальные образования Челябинской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);76000000000;Муниципальные образования Забайкальского края
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);71900000000;Муниципальные районы и городские округа Ямало-Ненецкого автономного округа
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);73000000000;Муниципальные образования Ульяновской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);71800000000;Муниципальные районы и городские округа Ханты-Мансийского автономного округа - Югры
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);71000000000;Муниципальные образования Тюменской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);71001000000;Тюменская область (без автономных округов)
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);70000000000;Муниципальные образования Тульской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);68000000000;Муниципальные образования Тамбовской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);69000000000;Муниципальные образования Томской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);67000000000;Муниципальные образования города федерального значения Севастополя
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);65000000000;Муниципальные образования Свердловской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);66000000000;Муниципальные образования Смоленской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);52000000000;Муниципальные образования Омской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);50000000000;Муниципальные образования Новосибирской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);53000000000;Муниципальные образования Оренбургской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);47000000000;Муниципальные образования Мурманской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);46000000000;Муниципальные образования Московской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);49000000000;Муниципальные образования Новгородской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);44000000000;Муниципальные образования Магаданской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);45000000000;Муниципальные образования города Москвы (столицы Российской Федерации города федерального значения)
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);33000000000;Муниципальные образования Кировской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);34000000000;Муниципальные образования Костромской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);32000000000;Муниципальные образования Кемеровской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);35000000000;Муниципальные образования Республики Крым
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);30000000000;Муниципальные образования Камчатского края
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);30800000000;Муниципальные районы и городские округа Камчатского края, входящие в состав Корякского округа
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);29000000000;Муниципальные образования Калужской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);27000000000;Муниципальные образования Калининградской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);28000000000;Муниципальные образования Тверской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);00000000037;ЮЖНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);00000000038;СЕВЕРО-КАВКАЗСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);00000000037_35000000000_67000000000;ЮЖНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ (на 27 июля 2016 года)
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);00000000034;УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);00000000036;ДАЛЬНЕВОСТОЧНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);00000000035;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);00000000033;ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);42000000000;Муниципальные образования Липецкой области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);41000000000;Муниципальные образования Ленинградской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);38000000000;Муниципальные образования Курской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);40000000000;Муниципальные образования Города Санкт-Петербурга (города федерального значения)
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);37000000000;Муниципальные образования Курганской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);36000000000;Муниципальные образования Самарской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);11001000000;Архангельская область (без автономного округа)
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);10000000000;Муниципальные образования Амурской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);11800000000;Муниципальные образования Ненецкого автономного округа
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);11000000000;Муниципальные образования Архангельской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);00000000031;СЕВЕРО-ЗАПАДНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);00000000030;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);26000000000;Муниципальные образования Республики Ингушетии
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);25000000000;Муниципальные образования Иркутской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);24000000000;Муниципальные образования Ивановской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);20000000000;Муниципальные образования Воронежской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);22000000000;Муниципальные образования Нижегородской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);19000000000;Муниципальные образования Вологодской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);17000000000;Муниципальные образования Владимирской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);18000000000;Муниципальные образования Волгоградской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);14000000000;Муниципальные образования Белгородской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);15000000000;Муниципальные образования Брянской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);12000000000;Муниципальные образования Астраханской области
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);07000000000;Муниципальные образования Ставропольского края
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);08000000000;Муниципальные образования Хабаровского края
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);05000000000;Муниципальные образования Приморского края
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);03000000000;Муниципальные образования Краснодарского края
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);04000000000;Муниципальные образования Красноярского края
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);01000000000;Муниципальные образования Алтайского края
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);00000000039;КРЫМСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ
7708234640-VSHP2016-11;Oktmo_Parent;ОКТМО (по состоянию на 1 января 2016 года);00000000643;Муниципальные образования Российской Федерации
7708234640-VSHP2016-11;Category_Parent;Категория хозяйства;61;Микропредприятия
7708234640-VSHP2016-11;Category_Parent;Категория хозяйства;101;Сельскохозяйственные предприятия несельскохозяйственных организаций - всего
7708234640-VSHP2016-11;Category_Parent;Категория хозяйства;8;Крестьянские (фермерские) хозяйства и индивидуальные предприниматели
7708234640-VSHP2016-11;Category_Parent;Категория хозяйства;16;крестьянские (фермерские) хозяйства
7708234640-VSHP2016-11;Category_Parent;Категория хозяйства;28;крестьянские (фермерские) хозяйства – юридические лица
7708234640-VSHP2016-11;Category_Parent;Категория хозяйства;30;крестьянские (фермерские) хозяйства – физические лица
7708234640-VSHP2016-11;Category_Parent;Категория хозяйства;29;индивидуальные предприниматели
7708234640-VSHP2016-11;Category_Parent;Категория хозяйства;2;Сельскохозяйственные организации
7708234640-VSHP2016-11;Category_Parent;Категория хозяйства;72;сельскохозяйственные организации, не относящиеся к субъектам малого предпринимательства
7708234640-VSHP2016-11;Category_Parent;Категория хозяйства;4;Малые предприятия, включая микропредприятия
7708234640-VSHP2016-11;Category_Parent;Категория хозяйства;11;Малые предприятия
7708234640-VSHP2016-11;Category_Tosp;Категории подразделений;5-7;территориально обособленные подразделения и филиалы
7708234640-VSHP2016-11;Category_Tosp;Категории подразделений;All;головные предприятия и территориально обособленные подразделения и филиалы
7708234640-VSHP2016-11;;;;
7708234640-VSHP2016-11;;;;
7708234640-VSHP2016-11;;;;
7708234640-VSHP2016-11;;;;
